imdb_id,release_year,Director,original_language,Poster_Link
233325,1974.0,Yang Yuanhan,ru,
156839,1998.0,Steve Rash,en,
16280900,2021.0,Oolluo Tseng,en,
226451,1999.0,Clyde Bruckman,en,
51400,1957.0,Kwak Kyung-taek,en,
161231,1998.0,Xu Shixing,de,
1173484,2008.0,Unknown,en,
34643,1942.0,Daniel Zirilli,fr,
1560720,2010.0,Friz Freleng,en,
6755810,2021.0,Samuel Theis,en,
2177228,2012.0,James Parrott,en,
296753,2001.0,Duniya Suri,en,
49475,1957.0,Jose Ignacio Correa,en,
375222,2005.0,Kim Bong-joo,en,
2356418,2012.0,Michel Deville,fr,
87352,1984.0,Chuck Bowman,cn,
260036,2001.0,Tom Turner,fr,
252802,2000.0,F. W. Murnau,en,
1972749,2011.0,Biju Varkey,ko,
92204,1986.0,Kabir Khan,en,
1334254,2008.0,"Justine Rome Ardepuela, Sheryl Moana Marie Ollamina",hi,
283297,1979.0,Snow Sheng Jie,en,
116673,1996.0,Dong Kaiyu,en,
135715,1995.0,"Uwe Schrader, René Parraudin",he,
92247,1988.0,Noel Nosseck,zh,
74200,1976.0,Michael M. Scott,en,
1104731,2008.0,Darren Aronofsky,en,
4857058,2018.0,Tony Y. Reyes,en,
1517213,2009.0,Marianne Hougen-Moraga,pl,
4040896,2014.0,Victor Fleming,es,
61870,1966.0,Larry Semon,it,
306008,2000.0,"Leonid Aristov, Yuriy Trofimov, Aleksandr Bogolyubov, Kirill Malyantovich, Yulian Kalisher, Yuriy Klepatskiy",en,
3202968,2008.0,Erica Summers,en,
308692,2002.0,Tomasz Cichon,en,
58209,1964.0,Takena Nagao,en,
60704,1966.0,Clyde Geronimi,it,
33221,1940.0,Urban Gad,en,
1464251,2011.0,Jocelyn Cammack,cs,
37651,1945.0,William Castle,en,
432712,1991.0,Lamberto Bava,ru,
29193,1937.0,Christophe Van Rompaey,en,
12703842,2021.0,Philippe de Broca,en,
115631,1996.0,Jason Andrew Young,en,
94103,1987.0,Javier Cruz Kell,en,
65138,1969.0,Ben Affleck,hu,
173968,1970.0,Fabrice Gobert,ru,
83168,1980.0,Brian De Palma,en,
202711,2000.0,Jennifer Hager,en,
255730,2001.0,Unknown,en,
1459052,2010.0,Clarence Brown,en,
39357,1947.0,Bradford May,en,
48623,1955.0,Andrew Haigh,en,
7897432,2018.0,Nikita Mikhalkov,fa,
950780,1961.0,Bill Philputt,en,
251126,1992.0,"Jeffrey Obrow, Stephen Carpenter",en,
55266,1961.0,Václav Vorlíček,it,
162838,2002.0,Hideo Ōba,en,
298911,2002.0,John Kent Harrison,en,
1303235,2012.0,Lau Kar-leung,en,
13409094,2020.0,Hanro Smitsman,en,
5915444,2021.0,Anthony Fabian,en,
126438,1997.0,Kevin Kim,et,
15343524,2022.0,Jordana Spiro,en,
94134,1987.0,Claire McCarthy,en,
8226078,2018.0,Audrey Rosenberg,en,
8011302,2018.0,"Bahman Ark, Bahram Ark",ta,
243218,2003.0,Colin Campbell,fa,
249603,2001.0,Honieh Vashaee,en,
1258130,2008.0,Cyrus Gainer,cn,
2625968,2015.0,Leo Behrens,fr,
132676,1970.0,Deanna Morse,fi,
31946,1939.0,Sergio Corbucci,en,
86303,1983.0,Jean Negulesco,cn,
1646982,2010.0,Maurice Elvey,zh,
1922675,2011.0,Doug Liman,ru,
6492186,2018.0,Lee Frost,en,
8595774,2019.0,Carl Schenkel,en,
1605765,2010.0,Kenneth Branagh,en,
5363486,2017.0,Wojciech Kasperski,xx,
387155,2004.0,Jochen Kuhn,fr,
2857500,2013.0,"Aaron Nee, Adam Nee",hi,
1977915,2014.0,Marek Polgar,en,
100071,1990.0,Boris Paval Conen,cn,
14063186,2022.0,Lee Sang-woo,en,
2866774,2017.0,Unknown,en,
15725474,2022.0,Grzegorz Królikiewicz,da,
158717,1999.0,Dave Van den Heuvel,fi,
5122092,2016.0,Anton Kalyuzhny,en,
214539,1999.0,Claire Edmondson,en,
105860,1992.0,Karen Winther,cn,
4473482,2015.0,Unknown,sv,
96770,1988.0,Michael Gug Kongshaug,en,
1728686,2012.0,Tim Herzhauser,ja,
4446318,2015.0,Grzegorz Koncewicz,ta,
5921198,2016.0,Phạm Trung Kiên,pt,
970951,2007.0,Yana Ivanova,el,
5278214,2016.0,Behrooz Roostaei,en,
300060,1975.0,Martin Macron,zh,
134862,1969.0,Oliver Stone,fi,
69797,1973.0,Noh Hajin,en,
6192878,2016.0,Ilija Pavlov,nl,
6963760,2017.0,"Bill Desloge, Bob Levis",en,
6060940,1968.0,Agustín Díaz Yanes,en,
64556,1969.0,Reema Kagti,ja,
4524676,2016.0,Alphonse Puthren,pt,
112764,1995.0,Colin Low,en,
116538,1996.0,Walter Lang,en,
3267334,2013.0,Rawson Marshall Thurber,en,
3293250,2014.0,Richard Lester,en,
99264,1990.0,Benjamin Cantu,cn,
88176,1984.0,Unknown,en,
7653006,2017.0,Kevin Byrnes,en,
43159,1951.0,Unknown,ja,
116848,1996.0,Antonio Pietrangeli,en,
5671902,2017.0,Fernando Colomo,en,
1687263,2010.0,Nicolas Perreau,sv,
241588,1998.0,Johnnie To,ja,
469059,2008.0,Chris Cooke,en,
37426,1945.0,Unknown,ru,
1346954,2003.0,Nattawut Poonpiriya,ja,
105815,1994.0,Joseph Horning,en,
945505,2007.0,Paul Ward,en,
462360,2005.0,Noah Bunyan,en,
6095486,2018.0,William R A Rush,en,
65703,1970.0,Andrucha Waddington,de,
210544,1974.0,Teresa Fabik,ja,
13877410,1985.0,Yōichi Higashi,ko,
441529,2003.0,Unknown,en,
121974,1998.0,Gilbert Deflo,en,
97460,1989.0,"Daisuke Tsutsumi, Robert Kondo",de,
1829744,2014.0,Aleksandr Petrov,en,
69300,1972.0,Stephen Chow,pt,
118578,2001.0,Kao Li,hi,
2545088,2013.0,Jean Sousa,en,
201895,1911.0,Eduardo Ramírez,ru,
116127,1996.0,Tamás Rényi,en,
10247750,2020.0,Ferenc Rófusz,it,
79340,1978.0,Stuart Chapin,it,
72876,1974.0,Honesty J. Edwards,en,
2254364,2013.0,"Brenda Piluso, Howy Parkins, Chuck Sheetz",en,
35978,1943.0,Jim Purdy,en,
181287,1999.0,Unknown,en,
7924764,2018.0,Yona Rozenkier,en,
5022626,2016.0,Maximilian Erlenwein,en,
47021,1954.0,Sergio Corbucci,ru,
7240298,2018.0,Patrice Leconte,en,
1548624,2009.0,Unknown,ru,
69006,1972.0,Unknown,en,
275072,2002.0,Zhang Yang,en,
1801844,2010.0,Aleksandr Melnik,pl,
260300,1968.0,Jonathan Wacks,it,
74350,1982.0,Unknown,en,
56621,1962.0,Robert Eggers,en,
2991934,2013.0,Cassidy Friedman,it,
114015,1995.0,Katie Cooke,es,
5866708,2014.0,William Keighley,en,
226800,1964.0,Katsuhito Akiyama,de,
25250,1934.0,Anastasiya Sokolova,en,
56186,1962.0,"Arthur Hiller, Alan Smithee",en,
425267,2004.0,Federico Zampaglione,en,
3058906,2014.0,Sharon Clark,en,
69222,1972.0,Rhys Wakefield,ja,
1843912,2002.0,Clarence Brown,it,
459575,2004.0,"Thomas H. Ince, John Griffith Wray",ja,
23899,1933.0,Pélagie Serge Poyotte,en,
1590129,2010.0,John A. Gallagher,en,
70404,1973.0,Alexey Popogrebsky,it,
1160907,2008.0,André Delhaye,en,
5517442,1984.0,Chris Butler,ru,
71331,1975.0,Woo Jin,it,
23657,1932.0,Lisa Cholodenko,de,
116771,1997.0,Anthony Wonke,en,
18607,1928.0,"Kasper Juhl, Rose Milling",ru,
33907,1941.0,Grant Humphreys,en,
340096,2003.0,Carl Theodor Dreyer,en,
2519468,2012.0,"Chris Marker, Alain Resnais, Ghislain Cloquet",en,
242365,1978.0,Todd Haynes,fr,
2382622,2017.0,Dennis Berry,en,
2401814,2021.0,Park Jae-ho,en,
4452210,2016.0,James Chapin,en,
14525460,2021.0,Unknown,en,
59946,1965.0,Koji Shiraishi,ru,
1619032,1968.0,Chaz Mosier,fr,
262462,2001.0,Ted Demme,en,
473449,2006.0,Julián Hernández,es,
115969,1996.0,Jérôme Cornuau,en,
14622962,2021.0,John Grierson,en,
2011265,2012.0,Ethan Clarke,en,
1345468,2009.0,Peter Grönlund,en,
92819,1987.0,Éric Guirado,en,
405004,2003.0,Unknown,ja,
2406422,2013.0,Jason Zada,en,
2091885,2011.0,Colin West,cn,
28829,1937.0,J.A. Forbes,en,
7081574,2017.0,Atsushi Funahashi,ru,
15575214,2021.0,Cedi Ali Rajah,en,
2288155,2012.0,Diana Acién Manzorro,en,
52302,1958.0,Anthony Kalmeta,en,
47975,1955.0,George Greenough,en,
114243,1995.0,Tim Ritter,zh,
11952874,2020.0,Hansin Thakur,zh,
1578259,2010.0,Rudolph Maté,fr,
11620786,2020.0,Mike Clattenburg,en,
6469344,2019.0,Bryan Foy,en,
48611,1955.0,Lyudmila Stanukinas,en,
3625970,2014.0,Kendra Crighton,en,
1323930,2009.0,"Elijah Papineau, Paul Profit, Jack Mannan",ja,
70062,1973.0,Logan Browning,it,
28282,1936.0,Karel Zeman,en,
1552173,2010.0,David Lister,en,
169122,2000.0,Patryk Vega,en,
2368537,2012.0,Ronan O'Donoghue,es,
10452854,2020.0,Nick Waggoner,en,
1391581,2009.0,Sebastián R. R.,en,
23790910,2022.0,Ertem Eğilmez,it,
6354056,2018.0,Alfred Hitchcock,en,
180872,1973.0,Lyle Mitchell Corbine Jr.,en,
271809,2001.0,Miguel Bardem,en,
163581,1998.0,Delmer Daves,cn,
376538,2003.0,Mani Ratnam,en,
72219,1974.0,Wesley Mellott,en,
2290749,2012.0,Unknown,en,
7953814,2018.0,Unknown,lv,
1462763,2012.0,Marios Retsilas,en,
1455195,2009.0,J.B. Tanko,en,
4160726,2015.0,David Dietl,sr,
7732122,2017.0,Meltem Bozoflu,en,
3699572,2016.0,Yariv Mozer,en,
52793,1959.0,Christen Simon,en,
29926,1938.0,Inger Lise Hansen,en,
3696808,2014.0,David Buitrón Fernández,fa,
11799822,2022.0,Kate Zabinsky,id,
6391356,2017.0,The Meh Enthusiast,en,
1497617,2010.0,"Barbara Kopple, Cecilia Peck",en,
5514344,2018.0,Unknown,sv,
265580,1985.0,Chano Urueta,ru,
26922,1935.0,Sebastián Dietsch,en,
3994676,2015.0,Chico Morera,de,
114462,1995.0,Abhinay Deo,en,
13528580,2021.0,Ken Loach,es,
139573,1975.0,John Leguizamo,it,
89741,1985.0,Borys Lankosz,en,
250756,2001.0,Philippe Lellouche,en,
47323,1954.0,Rodrigo Cortés,en,
1809274,2011.0,Doris Yeung,ja,
42830,1950.0,Kiyoshi Kurosawa,en,
6017364,2017.0,"William Heise, William K.L. Dickson",en,
1753855,2010.0,Norbert Keil,ja,
178332,1959.0,Gilberto Martínez Solares,pt,
2040537,2013.0,"Frank P. Bibas, George Waggner, David MacDonald",en,
74737,1976.0,Matthew Akers,en,
29799,1937.0,Ramón Menéndez,en,
89930,1986.0,Tom Donahue,en,
14508380,2021.0,Yoichi Sai,en,
1132135,2009.0,Umberto Lenzi,en,
350960,2002.0,Michael Feifer,en,
4190906,2015.0,Ash Baron-Cohen,en,
53912,1960.0,Chris Robinson,en,
89561,1985.0,"Jeffrey Gerritsen, John V. Soto",en,
276773,2001.0,Alison Maclean,en,
68806,1972.0,Michael J. Saul,en,
56894,1963.0,Phillip J. Bartell,en,
74684,1976.0,Unknown,it,
4173174,2015.0,Taavi Vartia,en,
4114478,2015.0,Robert Eggers,de,
126657,1980.0,Maggie Kiley,it,
14598638,2022.0,Monte Patterson,te,
36255,1942.0,Johnny Kenton,en,
4895614,2015.0,Fernando Trueba,tr,
807726,2006.0,Mark L. Lester,en,
270833,1980.0,Edward Dmytryk,pt,
424496,2005.0,Georges Méliès,en,
153584,1978.0,Daniel Schmid,it,
439238,2005.0,Lo Chen,en,
1505109,2012.0,Carolina López Caballero,de,
22914,1932.0,Jack-Lucas Smith,en,
22714,1932.0,Matthew Peterson,en,
76628,1978.0,Guo Jingming,it,
4545832,2015.0,Carl Mason,fr,
76789,1976.0,Yvonne Thomassen,en,
104616,1992.0,Tamás Juhász,ja,
1153108,2008.0,Tom Davis,de,
4990652,2015.0,Unknown,pl,
90599,1986.0,Scott Marshall,fi,
75688,1977.0,Adam Salky,it,
80401,1980.0,Germain Choffart,it,
113734,1995.0,Gillian Armstrong,en,
195307,1949.0,Greta Gerwig,ru,
70193,1973.0,Clare Niederpruem,en,
325651,2006.0,Juan Miguel del Castillo,en,
382081,2005.0,Apichatpong Weerasethakul,es,
104252,1991.0,Gabriela Ledesma,en,
10256238,2020.0,Jaakko Pallasvuo,en,
2263640,2013.0,Marco van Belle,en,
27428,1936.0,Ingrid Marie Røine,en,
65010,1969.0,Unknown,en,
7968976,2018.0,Jack Greeley-Ward,en,
1308144,2009.0,Stephen Kang,en,
2498626,2012.0,Pedro Morata,en,
287045,2001.0,dayday,en,
139726,1966.0,"Cristina Sánchez, Alex Rios",en,
8793132,2019.0,"Annaëlle Sourisseau, Will Steele",en,
5051930,2015.0,Violena Ampudia,en,
1754277,2010.0,Ana Vijdea,en,
256378,2000.0,Sam Herbillon-Diament,en,
59630,1965.0,Yoshiaki Kawajiri,en,
1209331,2009.0,Stacy Title,en,
7980152,2018.0,Christian Wölffer,en,
72114,1974.0,"Kenny Solms, Roger Beatty",en,
382839,2004.0,Jesús Franco,en,
114737,1995.0,Sherad Anthony Sanchez,fr,
7253190,2018.0,Uta Briesewitz,en,
1948190,2011.0,Irving Allen,en,
194501,1962.0,William Nigh,pt,
971189,2007.0,Unknown,en,
108559,1993.0,David Miller,en,
30833,1938.0,Robert A. Masciantonio,en,
191667,1960.0,Kanti Shah,pt,
3150796,2016.0,Cy Endfield,en,
125425,1993.0,Mack Sennett,en,
757175,2006.0,Kayoko Asakura,en,
72634,1975.0,René Bonnière,it,
1863323,2012.0,Liu Jie,en,
23625376,2022.0,Victoria Fiore,ru,
3720634,2014.0,Joey Gosiengfiao,hi,
238588,2000.0,Emad Al Bahhat,zh,
382660,2003.0,Candela López,ja,
7917484,2018.0,Greg Yaitanes,en,
14253138,2021.0,Ryan Combs,en,
57000,1964.0,"Guido Manuli, Maurizio Nichetti",es,
414472,2003.0,Vincente Minnelli,en,
10051088,2021.0,Susanne Bier,de,
475315,2005.0,Igaal Niddam,en,
414510,2004.0,Aslaug Holm,en,
8622348,2020.0,Karan Malhotra,en,
228092,1968.0,Wojciech Staroń,ja,
978039,2007.0,Mary Agnes Donoghue,en,
28227488,2023.0,Hanro Smitsman,en,
9815588,2019.0,Mike Mosallam,en,
118214,1996.0,Türker Süer,en,
44513,1952.0,Emir Kusturica,en,"https://m.media-amazon.com/images/M/MV5BNzI4YTVmMWEtMWQ3MS00OGE1LWE5YjMtNjc4NWJmYjRmZTQyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY98_CR0,0,67,98_AL_.jpg"
304971,1982.0,Timur Bootzin,en,
3003758,2013.0,Tomáš Mašín,en,
468326,2005.0,Łukasz Ostalski,pl,
2081266,2012.0,Timothy Richardson,de,
318773,2003.0,Annie Johnson,fr,
35553,1942.0,Елена Бронникова,en,
42781,1951.0,Chasen Nuttall,en,
1539042,2010.0,Dean Jones,en,
40861,1948.0,Theresa von Eltz,en,
160710,2000.0,Jim Sheridan,en,
52675,1959.0,David Lynch,es,
35879,1943.0,Louise Stern,en,
2808810,2013.0,James W. Horne,en,
7042798,2022.0,Ty Sanga,en,
418338,1975.0,Bill Melendez,ko,
168137,1970.0,Unknown,en,
5086776,2016.0,Julius Avery,en,
34204,1941.0,René Cardona Jr.,en,
57717,1963.0,Oskari Sipola,ru,
112761,1995.0,Anthony Hopkins,en,
41665,1949.0,Jeroen Perceval,es,
131278,1996.0,Vanessa O'Neill,nl,
5875654,2016.0,Bahman Kamyar,en,
8141808,2012.0,Armando Capó,en,
83876,1982.0,Guido Chiesa,en,
67508,1968.0,"Ben Timlett, Bill Jones, Jeff Simpson",sv,
7904172,2022.0,Helmut Dietl,de,
66572,1970.0,Pedro Vasconcelos,en,
362635,1978.0,Sune Lund-Sørensen,en,
39406,1947.0,Tessa Hughes-Freeland,ja,
6004610,1985.0,Todd Phillips,ru,
88354,1985.0,Puri Jagannadh,fr,
112491,1995.0,Minenhle Luthuli,en,
4446228,2021.0,Stan Brakhage,en,
1696176,2007.0,Unknown,en,
10310096,2020.0,Rachid Djaïdani,en,
6017922,2016.0,Stephen Sayadian,en,
98035,1989.0,Dariush Mehrjui,pl,
2260052,2013.0,Syed Atif Ali,en,
5979920,2016.0,Siamak Etemadi,gu,
1248882,2008.0,Emir Kusturica,pt,
281094,2001.0,Julien Temple,it,
196709,1967.0,Jimmy Laporal-Trésor,fr,
233509,2001.0,Marco Petry,fi,
3875310,2015.0,Rob Marshall,nl,
79831,1979.0,Morrie Ruvinsky,en,
213159,1999.0,Robert Allan Ackerman,sv,
2974404,2013.0,Thomas Johansson,en,
13623916,2022.0,Norman Taurog,hi,
32304,1940.0,Sergey Dakhin,en,
62372,1967.0,Joseph Kosinski,en,
9817018,2019.0,Simon Stone,fa,
329414,2002.0,Sam Storey,en,
122636,1962.0,Gerry Lively,el,
8999492,2021.0,Harold Young,en,
18081000,2023.0,Unknown,en,
40508,1948.0,Allan Harmon,en,
10196142,2019.0,Jesús Franco,fa,
44133,1951.0,Emile Ardolino,en,
6103722,2016.0,John Vernon,en,
113875,1995.0,Peter Wright,en,
91834,1986.0,Alexandre Tarta,en,
112831,1995.0,Unknown,en,
2370138,2016.0,David Basulto,en,
7561776,2018.0,Miklós Jancsó,en,
391225,2004.0,Los Ingrávidos,en,
6908854,2018.0,Tony Ching Siu-Tung,fr,
44504,1952.0,"Hamé, Ekoué Labitey",fr,
3422716,2013.0,"Wash Westmoreland, Richard Glatzer",fa,
3467452,2013.0,Paco Arango,it,
158369,1999.0,Batan Silva,en,
7491732,2019.0,Robert McKimson,en,
391355,2000.0,"Ulises Guzmán Reyes, Isaac Ezban, Jorge Michel Grau, Aarón Soto, Lex Ortega, Edgar Nito, Laurette Flores, Gigi Saul Guerrero",en,
101632,1992.0,"Nacho Cerdá, Ethan Jacobson",hu,
174769,1974.0,Mario Camerini,ru,
7574106,2018.0,Craig McMahon,pt,
39250,1947.0,"Hobart Bosworth, Hardee Kirkland",en,
383867,2003.0,Walter Ungerer,en,
169703,1977.0,Theo Angelopoulos,en,
181359,1998.0,Werner Jacobs,en,
37767,1945.0,Unknown,en,
2214947,2012.0,Ernst Schmidt Jr.,en,
1485750,2009.0,Sándor Góth,pl,
48938,1955.0,Ergin Orbey,en,
106264,1993.0,Edwin S. Porter,en,
58372,1964.0,Carlos Alejandro Molina M.,en,
50792,1957.0,Fereydoun Jeyrani,en,
76096,1977.0,Rosa Fong,it,
242505,1995.0,Jasper ten Hoor,en,
117226,1996.0,"Nick Morris, Michael Grandage",en,
107558,1994.0,Maddi Barber,nl,
1863372,2011.0,Dilara Ar Mutlu,en,
42056,1949.0,Michael Ritchie,ja,
4193216,2014.0,Ko Eun-ki,de,
925212,2006.0,Karina Węgiełek,pt,
52610,1959.0,Antonio Morabito,en,
5333518,2016.0,Henri Verneuil,en,
72140,1974.0,Mark Buntzman,it,
8976032,2018.0,Edward Burns,en,
126423,2002.0,Leigh Scott,en,
3438802,2014.0,Ricardo Trogi,en,
5375466,2016.0,Dawid Ullgren,en,
77238,1977.0,Lau Kar-leung,en,
58341,1964.0,Uli Edel,it,
4310572,2014.0,Russ Meyer,en,
26697204,2023.0,Carlos Sorín,fi,
147440,1982.0,"John Musker, Ron Clements",it,
57657,1964.0,Jonathan Hawes,fr,
5086104,2015.0,George Scribner,gu,
74984,1978.0,Bong Joon Ho,es,
41662,1949.0,Hazel Morgan,en,
5177824,2015.0,Unknown,te,
151372,2000.0,Unknown,sv,
7336410,2017.0,Javor Gardev,ky,
1233482,2008.0,Unknown,ko,
50140,1957.0,Enrico Oldoini,en,
489501,2005.0,Cyril Frankel,cn,
2335444,2016.0,Ernesto Díaz Espinoza,en,
3772660,2016.0,T. Sean Shannon,en,
7607558,2018.0,Unknown,en,
67057,1971.0,Barbet Schroeder,it,
42686,1950.0,Linda Ibbari,en,
1381406,2010.0,Dayyan Eng,en,
119548,1997.0,Nick White,en,
7199796,2018.0,Jack Dorfman,et,
11362734,2020.0,Marko Naberšnik,en,
1552669,2009.0,Will Bakke,de,
3378408,2007.0,Bruno Corbucci,pt,
2207519,2012.0,David Silverman,en,
26113,1935.0,Peter Gantzler,en,
41375,1949.0,Nagisa Ōshima,sv,
202586,1999.0,Julie Bezerra Madsen,en,
38119,1945.0,Hrvoje Mabić,en,
102537,1991.0,Grethe Bøe-Waal,en,
2836524,2013.0,Benoît Jacquot,en,
183355,1999.0,Alain Resnais,en,
262002,1999.0,"Cyril Sebas, Gilles Paquet-Brenner",en,
1583265,2010.0,Marcel Sarmiento,de,
783701,2006.0,Jorge M. Fontana,fr,
1663702,2006.0,Hermine Huntgeburth,ru,
2708550,2013.0,Bryan Forbes,hi,
36782,1943.0,John Doyle,ru,
4446200,2015.0,Juan Antonio Bardem,sv,
27312,1936.0,Harry Beaumont,ja,
2514162,2012.0,Sam Blair,en,
138511,1999.0,Barbet Schroeder,en,
1002760,2007.0,Brice Cauvin,ru,
109987,1994.0,Christiane Balthasar,en,
1757733,2009.0,Menhaj Huda,en,
281357,2001.0,Henri d'Ursel,ru,
4200996,2014.0,"Jessica Dimmock, Christopher LaMarca",en,
2530424,1964.0,Alfredo Zacarías,ja,
6116568,2018.0,René Guissart,en,
114851,1995.0,Unknown,en,
481348,2005.0,Tamra Davis,sv,
173990,1975.0,"Alexey Telnov, Mikhail Malakhov",en,
108554,1993.0,Lee Yong-ju,en,
61591,1968.0,Pakpoom Wongchinda,en,
5667650,2019.0,Bjarne Wong,en,
102930,1990.0,"Metahaven, Rob Schröder",fr,
10741846,2021.0,Michael Zara,en,
362864,2003.0,Unknown,en,
4029868,2014.0,Georges Méliès,en,
75030,1976.0,Ralph Ceder,en,
46728,1954.0,David Winning,en,
1119614,2007.0,Tinto Brass,en,
19397580,2022.0,Memduh Ün,en,
16420918,2022.0,Naresh Malhotra,fr,
7877982,2018.0,Arthur Hilton,de,
82424,1981.0,Darrell James Roodt,es,
71783,1974.0,Robert Rossen,it,
4653370,2016.0,Emil Hyde,en,
104021,1992.0,David S. Cass Sr.,en,
25163,1934.0,Marita Grabiak,en,
9169974,2018.0,Duncan Birmingham,th,
58489,1964.0,Sébastien Lifshitz,ru,
99083,1990.0,Dmitry Meskhiev,ru,
96935,1991.0,Kim Jee-woon,en,
104556,1996.0,Unknown,en,
2515656,2012.0,Dénes Orosz,en,
58882,1965.0,Jerry Carlsson,fr,
64179,1969.0,Mart Basa,en,
89443,1985.0,Jonathan Chan,da,
107411,1994.0,Tori McJunkin,en,
10665040,2021.0,"Rocky Morton, Annabel Jankel",en,
239625,2000.0,Basil Dearden,en,
309675,2002.0,Kevin Derek,tl,
120307,1997.0,Daniele Vicari,pt,
476611,2003.0,Coley Sohn,ru,
100033,1990.0,Robert Boris,en,
253709,2000.0,Jerry Jameson,ja,
44466,1952.0,Sidney Esiri,en,
77403,1978.0,Jesús Franco,fa,
3091286,2014.0,Simon Stanford,en,
322938,1933.0,Ben Herrell,ja,
5120094,2016.0,Jimmy Huckaby,en,
210588,1985.0,Alek Conić,ru,
71227,1973.0,Jiří Krejčík,en,
117273,1997.0,Kal Kociss,sl,
210143,1961.0,Albert Band,ja,
77326,1978.0,Herbert Brenon,en,
5460284,2015.0,Unknown,xx,
208037,2000.0,"Jerome Robbins, Clark Jones",en,
73764,1974.0,Unknown,en,
1379667,2009.0,"Richard Karpala, Marcello Ercole, Antonio Padovan, Dennis Cabella, Marinko Spahic, Ethan Shaftel, Andrew Desmond, Justin McConnell, Benni Diez, Javier Chillon, Todd Cobery, Fabio Prati",en,
3907314,2014.0,Rebekah Fortune,zh,
237934,2000.0,Philippe Garrel,en,
46348,1953.0,Jigar Talati,en,
2404593,2014.0,Jacob Tierney,en,
1296154,1967.0,"Rocco Urbisci, Bruce Gowers",lv,
11563926,2022.0,Chuck Jones,en,
3878146,2016.0,Martin Curland,en,
8850932,2020.0,Lloyd French,en,
70497,1973.0,Unknown,en,
3000308,2015.0,Vjekoslav Nakić,en,
5275780,2016.0,Maxwell Jose,en,
5611424,2017.0,"Philippe Parreno, Douglas Gordon",en,
3293594,2019.0,James Ponsoldt,en,
54229,1960.0,Michael Apted,sh,
13359582,2020.0,Luciano Romano,fa,
6943854,2021.0,"Jack King, Frank Tashlin",en,
395561,2005.0,Vipul Amrutlal Shah,en,
32397,1940.0,Unknown,en,
432034,2005.0,John Ford,cs,
30066,1938.0,Steve Aalam,sv,
88036,1984.0,Unknown,en,
113648,1996.0,Allan Harmon,es,
14604562,2021.0,Joss Whedon,es,
101726,1991.0,Tim Burton,en,
89111,1985.0,Justin Bull,en,
323741,2003.0,Iqbal Khan,en,
27746,1936.0,John Hayes,en,
196751,1999.0,Steven R. Monroe,en,
8871254,2019.0,Monika Pawluczuk,en,
262415,1971.0,Maximilian Elfeldt,ko,
8009578,2018.0,Will Gluck,en,
70802,1973.0,"Shelly Salem, Dina Indykh",en,
202283,1999.0,Guel Arraes,fr,
5846680,2017.0,David Tomblin,en,
167176,1994.0,Alain Tanner,en,
37009,1944.0,David Ogden,en,
100048,1990.0,Pete Docter,zh,
59718,1964.0,Unknown,en,
267384,2002.0,Alfred Ehrhardt,en,
1349486,2011.0,Diego Cohen,en,
12048792,2020.0,Miranda Bowen,pt,
968753,2007.0,Hiren Nag,en,
2943952,2013.0,Unknown,es,
4768586,2018.0,Findo Purwono HW,en,
270417,2006.0,Alex Furnas,en,
11364996,2023.0,Sergei Ivanov,en,
10943214,2020.0,Ronit Meranda,ru,
10580188,2023.0,Zhanna Ozirna,en,
7313218,2018.0,Zhanna Ozirna,en,
3144978,1975.0,Jason Mewes,en,
64268,1969.0,Kenneth Castillo,ru,
78016,1978.0,Richard Oswald,en,
997093,2007.0,Emyr Afan,ja,
97954,1989.0,John Smith,en,
135804,1979.0,Dean Hamilton,sh,
15301916,2021.0,Toshiya Shinohara,en,
149815,1944.0,Jerrold Freedman,en,
93772,1986.0,Alexandre Coffre,ru,
8011328,2018.0,Kenneth Macpherson,ta,
3213222,2014.0,Gregor Schmidinger,en,
202629,1990.0,Dmitry Konoplov,it,
54940,1961.0,Rebbie Ratner,it,
1189377,2009.0,Elise Guillaume,en,
24325,1933.0,"BenoÎt Bizard, Antoine Bonzon",en,
207415,1998.0,Jimmy Warden,hi,
1083983,2006.0,Rich Mallery,vi,
43667,1951.0,Robert Zemeckis,en,
58419,1965.0,Lawrence Kasdan,fr,
788026,2006.0,Phil Karlson,en,
130159,1998.0,"Derek W. Hayes, Stanislav M. Sokolov",en,
8552406,2018.0,J. Lee Thompson,en,
37870,1946.0,Peter Flinth,en,
327230,2000.0,"Brian Allan Stewart, Nick McAnulty",en,
84840,1982.0,Nick Hamm,mr,
6687432,2018.0,Joe Dante,es,
443076,2005.0,"Courtney Fathom Sell, Billy Feldman",de,
814034,2005.0,James Cookson,ru,
105201,1992.0,Dick Clement,fr,
17501658,2022.0,Bernard Rose,ml,
150784,1954.0,Unknown,en,
2557406,2011.0,Friz Freleng,ko,
1345505,2011.0,John Luessenhop,en,
3356648,2013.0,Anna Delman,en,
375515,1998.0,Massimiliano Cerchi,ru,
72389,1977.0,Robbie Brockmann,en,
2512204,2013.0,"Jing Chen, Zoe Wynns",es,
2546764,2013.0,Ar Jeeva,en,
118557,1997.0,Chris Curling,en,
5738830,2017.0,Saul Metzstein,en,
106750,1994.0,Michael Davis,zh,
84259,1982.0,Joel Gallen,en,
15576578,2022.0,Kevin Dunn,ta,
1085882,1998.0,Steno,cs,
